GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	H0YEJ1	CHI3L2	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028541	9606	InterPro		C
UniProtKB	H0YEP8	SERPINH1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H0YET5	EFEMP2	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037288	9606	InterPro		C
UniProtKB	H0YEU0	EFEMP2	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037288	9606	InterPro		C
UniProtKB	H0YGG5	A2ML1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011626	9606	InterPro		C
UniProtKB	H0YLH9	IL16	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	H3BPB7	IL34	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020415	9606	InterPro		C
UniProtKB	H3BRB8	H3BRB8	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027881	9606	InterPro		C
UniProtKB	H3BRJ9	CETP	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017130	9606	InterPro		C
UniProtKB	H3BRJ9	CETP	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000736773	9606	UniProt		C
UniProtKB	H3BRJ9	CETP	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000736773	9606	UniProt		C
UniProtKB	H3BSR6	CX3CL1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	H3BV60	TGFBR3L	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:102674|MGI:MGI:1929785|MGI:MGI:95392|PANTHER:PTN001934545|RGD:1593188|RGD:3940|RGD:61821|UniProtKB:P17813	9606	GO_Central		C
UniProtKB	H7BXK7	SERPINB8	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H7BYS2	SERPINB10	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H7BZE9	GPC1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0112	9606	UniProt		C
UniProtKB	H7BZL4	GPC1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0112	9606	UniProt		C
UniProtKB	H7BZS9	SERPINB13	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H7C004	SERPINB10	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H7C013	ALB	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000264|InterPro:IPR014760|InterPro:IPR020858	9606	InterPro		C
UniProtKB	H7C024	GPC1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0112	9606	UniProt		C
UniProtKB	H7C2T3	RNPEP	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015571	9606	InterPro		C
UniProtKB	H7C410	GPC1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0112	9606	UniProt		C
UniProtKB	H7C5T9	SERPINI1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	H9C875	H9C875	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003574	9606	InterPro		C
UniProtKB	H9C875	H9C875	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	H9KV48	SERPING1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L107	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L1U4	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L2R7	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L333	CXCL16	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	I3L3Z3	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L425	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L4F9	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L4N7	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I3L4Z0	SERPINF1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000215	9606	InterPro		C
UniProtKB	I7GGY3	IL16	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	J3KMX3	AFP	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000264|InterPro:IPR014760|InterPro:IPR020858|InterPro:IPR021177	9606	InterPro		C
UniProtKB	J3KMX3	AFP	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02772|ensembl:ENSMUSP00000041006	9606	Ensembl		C
UniProtKB	J3KNB4	CAMP	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V8S9|ensembl:ENSRNOP00000028130	9606	Ensembl		C
UniProtKB	J3KQ66	RELN	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q60841|ensembl:ENSMUSP00000124052	9606	Ensembl		C
UniProtKB	J3KRT7	CCL2	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	J3KRY1	ARHGDIA	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5XI73|ensembl:ENSRNOP00000051840	9606	Ensembl		C
UniProtKB	J3QL92	MTCL1	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027881	9606	InterPro		C
UniProtKB	J3QLQ9	CCL13	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	J3QQT3	IL34	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020415	9606	InterPro		C
UniProtKB	J3QRA1	CX3CL1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	J9ZVQ3	APOE	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0345	9606	UniProt		C
UniProtKB	K7EJ28	TNFSF13	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	K7EQ48	GPI	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	K7ER74	APOC4-APOC2	part_of	GO:0042627	chylomicron	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008019	9606	InterPro		C
UniProtKB	K7ER74	APOC4-APOC2	part_of	GO:0034362	low-density lipoprotein particle	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0427	9606	UniProt		C
UniProtKB	K7ER74	APOC4-APOC2	part_of	GO:0042627	chylomicron	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0162	9606	UniProt		C
UniProtKB	K7ER74	APOC4-APOC2	part_of	GO:0034361	very-low-density lipoprotein particle	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0850	9606	UniProt		C
UniProtKB	K7ER74	APOC4-APOC2	part_of	GO:0034364	high-density lipoprotein particle	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0345	9606	UniProt		C
UniProtKB	K7ERG9	CFD	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037561	9606	InterPro		C
UniProtKB	K7ERG9	CFD	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P03953|ensembl:ENSMUSP00000056836	9606	Ensembl		C
UniProtKB	K9M1U5	IFNL4	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2450574|PANTHER:PTN001277107|UniProtKB:K9M1U5	9606	GO_Central		C
UniProtKB	K9M1U5	IFNL4	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:23291588		9606	UniProt		C
UniProtKB	K9M1U5	IFNL4	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	L0N195	IFNA1	part_of	GO:0005615	extracellular space	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	M0QYN0	MYDGF	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CPT4|ensembl:ENSMUSP00000019723	9606	Ensembl		C
UniProtKB	M0QZ51	ANGPTL4	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028793	9606	InterPro		C
UniProtKB	M0R0N8	ANGPTL4	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028793	9606	InterPro		C
UniProtKB	M0R0Q9	C3	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011626	9606	InterPro		C
UniProtKB	M0R2X8	ANGPTL4	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028793	9606	InterPro		C
UniProtKB	M0R369	ANGPTL4	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028793	9606	InterPro		C
UniProtKB	M0R3A2	ANGPTL4	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028793	9606	InterPro		C
UniProtKB	M5A8F1	ERVH48-1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:23492904		9606	UniProt		C
UniProtKB	M9VUD0	BMP5	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4A7P9|ensembl:ENSRNOP00000014846	9606	Ensembl		C
UniProtKB	O00115	DNASE2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00154	ACOT7	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00159	MYO1C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:21362503		9606	UniProt	part_of(CL:0002367)	C
UniProtKB	O00159	MYO1C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00159	MYO1C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00159	MYO1C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00159	MYO1C	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00161	SNAP23	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00161	SNAP23	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00175	CCL24	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101878|MGI:MGI:104593|MGI:MGI:1306779|MGI:MGI:98259|MGI:MGI:98260|MGI:MGI:98261|MGI:MGI:98262|MGI:MGI:99512|PANTHER:PTN000245709|RGD:3644|RGD:3645|RGD:3646|RGD:69069|UniProtKB:P10147|UniProtKB:P22362|UniProtKB:Q9Y258	9606	GO_Central		C
UniProtKB	O00175	CCL24	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	O00182	LGALS9	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:20209097		9606	UniProt	part_of(UBERON:0001969)	C
UniProtKB	O00186	STXBP3	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00187	MASP2	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2660692|MGI:MGI:88492|PANTHER:PTN001207255|RGD:2825|RGD:620213|UniProtKB:P00736|UniProtKB:P00738|UniProtKB:P00739|UniProtKB:P48740	9606	GO_Central		C
UniProtKB	O00187	MASP2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00187	MASP2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00189	AP4M1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00194	RAB27B	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00194	RAB27B	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00204	SULT2B1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00214	LGALS8	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:8692978		9606	PINC		C
UniProtKB	O00230	CORT	part_of	GO:0005615	extracellular space	ECO:0000303	NAS	PMID:9125122		9606	UniProt		C
UniProtKB	O00232	PSMD12	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00253	AGRP	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000421821|RGD:2068|UniProtKB:O00253	9606	GO_Central		C
UniProtKB	O00253	AGRP	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:15927146		9606	UniProt		C
UniProtKB	O00253	AGRP	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1MAG1|ensembl:ENSRNOP00000056384	9606	Ensembl		C
UniProtKB	O00292	LEFTY2	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000490|FB:FBgn0005590|FB:FBgn0024234|MGI:MGI:103302|MGI:MGI:1338027|MGI:MGI:88177|MGI:MGI:88180|MGI:MGI:95691|MGI:MGI:98725|MGI:MGI:98726|PANTHER:PTN000218063|RGD:1305979|RGD:2211|RGD:2212|RGD:2213|RGD:2214|RGD:2912|RGD:2913|RGD:3115|RGD:3851|RGD:62074|RGD:620743|RGD:621512|RGD:69051|RGD:70491|UniProtKB:F1NNP2|UniProtKB:O14793|UniProtKB:O42220|UniProtKB:O95393|UniProtKB:P01137|UniProtKB:P05111|UniProtKB:P08476|UniProtKB:P12643|UniProtKB:P12644|UniProtKB:P18075|UniProtKB:P61812|UniProtKB:Q96S42|UniProtKB:Q99988|WB:WBGene00000903	9606	GO_Central		C
UniProtKB	O00292	LEFTY2	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	O00299	CLIC1	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:15326289		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00299	CLIC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00299	CLIC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00299	CLIC1	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:22664934		9606	UniProt	part_of(UBERON:0001827)	C
UniProtKB	O00299	CLIC1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00299	CLIC1	part_of	GO:0072562	blood microparticle	ECO:0007005	HDA	PMID:22516433		9606	UniProt		C
UniProtKB	O00300	TNFRSF11B	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08727|ensembl:ENSRNOP00000011344	9606	Ensembl		C
UniProtKB	O00300	TNFRSF11B	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:15516325		9606	BHF-UCL		C
UniProtKB	O00308	WWP2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00322	UPK1A	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00391	QSOX1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000528008|RGD:68957|UniProtKB:O00391	9606	GO_Central		C
UniProtKB	O00391	QSOX1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:10708601		9606	UniProt		C
UniProtKB	O00391	QSOX1	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:21082674		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00391	QSOX1	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	O00391	QSOX1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00401	WASL	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00443	PIK3C2A	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00468	AGRN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00468	AGRN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00468	AGRN	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00469	PLOD2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00506	STK25	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00515	LAD1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:18570454		9606	UniProt	part_of(CL:0000047)	C
UniProtKB	O00522	KRIT1	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:22664934		9606	UniProt	part_of(UBERON:0001827)	C
UniProtKB	O00526	UPK2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00526	UPK2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00533	CHL1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:21082674		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:21362503		9606	UniProt	part_of(CL:0002367)	C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00560	SDCBP	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	O00560	SDCBP	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00560	SDCBP	part_of	GO:0072562	blood microparticle	ECO:0007005	HDA	PMID:22516433		9606	UniProt		C
UniProtKB	O00571	DDX3X	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19199708		9606	UniProt	part_of(UBERON:0001831)	C
UniProtKB	O00571	DDX3X	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00571	DDX3X	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:20458337		9606	UniProt	part_of(CL:0000639)	C
UniProtKB	O00584	RNASET2	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:16620762		9606	UniProt		C
UniProtKB	O00584	RNASET2	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	O00584	RNASET2	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00585	CCL21	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101878|MGI:MGI:104593|MGI:MGI:1306779|MGI:MGI:98259|MGI:MGI:98260|MGI:MGI:98261|MGI:MGI:98262|MGI:MGI:99512|PANTHER:PTN000245709|RGD:3644|RGD:3645|RGD:3646|RGD:69069|UniProtKB:P10147|UniProtKB:P22362|UniProtKB:Q9Y258	9606	GO_Central		C
UniProtKB	O00585	CCL21	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	O00587	MFNG	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:9187150		9606	PINC		C
UniProtKB	O00592	PODXL	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:15326289		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00592	PODXL	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:19056867		9606	UniProt	part_of(UBERON:0001088)	C
UniProtKB	O00592	PODXL	part_of	GO:0005615	extracellular space	ECO:0007005	HDA	PMID:16502470		9606	UniProt	part_of(UBERON:0001914)	C
UniProtKB	O00592	PODXL	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
UniProtKB	O00602	FCN1	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1888999|PANTHER:PTN000441162|RGD:2604|RGD:2613|RGD:2624|RGD:621861|RGD:628896|UniProtKB:O15123|UniProtKB:O95841|UniProtKB:P02675|UniProtKB:P02679|UniProtKB:P02751|UniProtKB:P07589|UniProtKB:P14448|UniProtKB:Q02020|UniProtKB:Q15389|UniProtKB:Q9BY76|UniProtKB:Q9Y264|UniProtKB:Q9Y5C1	9606	GO_Central		C
UniProtKB	O00626	CCL22	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101878|MGI:MGI:104593|MGI:MGI:1306779|MGI:MGI:98259|MGI:MGI:98260|MGI:MGI:98261|MGI:MGI:98262|MGI:MGI:99512|PANTHER:PTN000245709|RGD:3644|RGD:3645|RGD:3646|RGD:69069|UniProtKB:P10147|UniProtKB:P22362|UniProtKB:Q9Y258	9606	GO_Central		C
UniProtKB	O00626	CCL22	part_of	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030598	9606	InterPro		C
UniProtKB	O00626	CCL22	part_of	GO:0005615	extracellular space	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0202	9606	UniProt		C
UniProtKB	O00626	CCL22	part_of	GO:0005615	extracellular space	ECO:0000304	TAS	PMID:9743322		9606	PINC		C
UniProtKB	O00626	CCL22	part_of	GO:0005615	extracellular space	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88430|ensembl:ENSMUSP00000034231	9606	Ensembl		C
UniProtKB	O00744	WNT10B	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	FB:FBgn0284084|MGI:MGI:98956|MGI:MGI:98957|PANTHER:PTN000246517|RGD:1311441|RGD:69250|UniProtKB:P41221|UniProtKB:P56704|UniProtKB:P56705|UniProtKB:Q2LMP1|UniProtKB:Q9UBV4|UniProtKB:Q9YGX6|WB:WBGene00001188	9606	GO_Central		C
UniProtKB	O00744	WNT10B	part_of	GO:0005615	extracellular space	ECO:0000303	NAS	PMID:15135146		9606	UniProt		C
UniProtKB	O00748	CES2	part_of	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95420|PANTHER:PTN000168732	9606	GO_Central		C
UniProtKB	O00754	MAN2B1	part_of	GO:0005615	extracellular space	ECO:0000314	IDA	PMID:25645918		9606	UniProt	part_of(UBERON:0007311)	C
UniProtKB	O00754	MAN2B1	part_of	GO:0070062	extracellular exosome	ECO:0007005	HDA	PMID:23533145		9606	UniProt		C
